y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.001,0,0.999
1,3,0.6155,0,0.3845
1,4,0.995,0,0.005
2,1,0,0,1
2,2,0.0005,0,0.9995
2,3,0.833,0,0.167
2,4,0.9985,0,0.0015
3,1,0,0,1
3,2,0,0,1
3,3,0.686,0,0.314
3,4,0.9995,0,0.0005
4,1,0,0,1
4,2,0,0,1
4,3,0.008,0,0.992
4,4,0.785,0,0.215
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.0245,0,0.9755
6,1,0,0.0015,0.9985
6,2,0,0.006,0.994
6,3,0,0.021,0.979
6,4,0,0.0775,0.9225
7,1,0,0,1
7,2,0,0.0005,0.9995
7,3,0,0.399,0.601
7,4,0,0.981,0.019
8,1,0,0,1
8,2,0,0,1
8,3,0,0.078,0.922
8,4,0,0.9195,0.0805
9,1,0,0,1
9,2,0,0.1595,0.8405
9,3,0,0.9035,0.0965
9,4,0,0.9855,0.0145
10,1,0,0,1
10,2,0,0.0005,0.9995
10,3,0,0.4375,0.5625
10,4,0,0.9015,0.0985
