y,fzone,punt,kick,gofor
1,1,0.8655,0,0.1345
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.7865,0,0.2135
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.953,0,0.047
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.856,0,0.144
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.4025,0,0.5975
5,2,0.9975,0,0.0025
5,3,1,0,0
5,4,1,0,0
6,1,0.0085,0.0095,0.982
6,2,0.723,0.0235,0.2535
6,3,0.9755,0.0245,0
6,4,0.9755,0.0245,0
7,1,0,0.505,0.495
7,2,0,0.9935,0.0065
7,3,0,1,0
7,4,0,1,0
8,1,0,0.4285,0.5715
8,2,0,0.9925,0.0075
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9,0.1
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.269,0.731
10,2,0,0.923,0.077
10,3,0,0.9965,0.0035
10,4,0,1,0
