y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.017,0,0.983
1,3,0.878,0,0.122
1,4,1,0,0
2,1,0,0,1
2,2,0.008,0,0.992
2,3,0.892,0,0.108
2,4,1,0,0
3,1,0,0,1
3,2,0.019,0,0.981
3,3,0.9655,0,0.0345
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.369,0,0.631
4,4,0.996,0,0.004
5,1,0,0,1
5,2,0,0,1
5,3,0.001,0,0.999
5,4,0.583,0,0.417
6,1,0,0.007,0.993
6,2,0,0.019,0.981
6,3,0,0.0575,0.9425
6,4,0.022,0.1725,0.8055
7,1,0,0,1
7,2,0,0.203,0.797
7,3,0,0.988,0.012
7,4,0,1,0
8,1,0,0,1
8,2,0,0,1
8,3,0,0.727,0.273
8,4,0,0.999,0.001
9,1,0,0.0005,0.9995
9,2,0,0.443,0.557
9,3,0,0.9725,0.0275
9,4,0,0.998,0.002
10,1,0,0,1
10,2,0,0.002,0.998
10,3,0,0.565,0.435
10,4,0,0.941,0.059
