y,fzone,punt,kick,gofor
1,1,0.06,0,0.94
1,2,0.8575,0,0.1425
1,3,1,0,0
1,4,1,0,0
2,1,0.0425,0,0.9575
2,2,0.8625,0,0.1375
2,3,1,0,0
2,4,1,0,0
3,1,0.1465,0,0.8535
3,2,0.9735,0,0.0265
3,3,1,0,0
3,4,1,0,0
4,1,0.005,0,0.995
4,2,0.674,0,0.326
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.005,0,0.995
5,3,0.9285,0,0.0715
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.0305,0.9695
6,3,0.056,0.095,0.849
6,4,0.8065,0.143,0.0505
7,1,0,0.3515,0.6485
7,2,0,0.9875,0.0125
7,3,0,1,0
7,4,0,1,0
8,1,0,0.06,0.94
8,2,0,0.9495,0.0505
8,3,0,1,0
8,4,0,1,0
9,1,0,0.6585,0.3415
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.006,0.994
10,2,0,0.7485,0.2515
10,3,0,0.997,0.003
10,4,0,1,0
