y,fzone,punt,kick,gofor
1,1,0.0285,0,0.9715
1,2,0.7375,0,0.2625
1,3,1,0,0
1,4,1,0,0
2,1,0.0155,0,0.9845
2,2,0.7215,0,0.2785
2,3,1,0,0
2,4,1,0,0
3,1,0.058,0,0.942
3,2,0.93,0,0.07
3,3,1,0,0
3,4,1,0,0
4,1,0.0005,0,0.9995
4,2,0.417,0,0.583
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.7655,0,0.2345
5,4,0.9995,0,0.0005
6,1,0,0.0095,0.9905
6,2,0,0.025,0.975
6,3,0.0105,0.087,0.9025
6,4,0.69,0.1595,0.1505
7,1,0,0.1915,0.8085
7,2,0,0.9695,0.0305
7,3,0,1,0
7,4,0,1,0
8,1,0,0.007,0.993
8,2,0,0.7915,0.2085
8,3,0,1,0
8,4,0,1,0
9,1,0,0.386,0.614
9,2,0,0.997,0.003
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0005,0.9995
10,2,0,0.471,0.529
10,3,0,0.983,0.017
10,4,0,0.9995,0.0005
