y,fzone,punt,kick,gofor
1,1,0.002,0,0.998
1,2,0.5045,0,0.4955
1,3,0.998,0,0.002
1,4,1,0,0
2,1,0.0015,0,0.9985
2,2,0.483,0,0.517
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.0105,0,0.9895
3,2,0.7645,0,0.2355
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.094,0,0.906
4,3,0.995,0,0.005
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.3425,0,0.6575
5,4,0.994,0,0.006
6,1,0,0.009,0.991
6,2,0,0.0255,0.9745
6,3,0,0.0865,0.9135
6,4,0.3675,0.2,0.4325
7,1,0,0.088,0.912
7,2,0,0.9245,0.0755
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0005,0.9995
8,2,0,0.445,0.555
8,3,0,0.9995,0.0005
8,4,0,1,0
9,1,0,0.1325,0.8675
9,2,0,0.9725,0.0275
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.19,0.81
10,3,0,0.9415,0.0585
10,4,0,0.995,0.005
