y,fzone,punt,kick,gofor
1,1,0.0245,0,0.9755
1,2,0.7035,0,0.2965
1,3,1,0,0
1,4,1,0,0
2,1,0.007,0,0.993
2,2,0.6285,0,0.3715
2,3,1,0,0
2,4,1,0,0
3,1,0.055,0,0.945
3,2,0.931,0,0.069
3,3,1,0,0
3,4,1,0,0
4,1,0.004,0,0.996
4,2,0.6435,0,0.3565
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.025,0,0.975
5,3,0.974,0,0.026
5,4,1,0,0
6,1,0,0.008,0.992
6,2,0,0.0225,0.9775
6,3,0.208,0.069,0.723
6,4,0.8975,0.0925,0.01
7,1,0,0.164,0.836
7,2,0,0.957,0.043
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0395,0.9605
8,2,0,0.9105,0.0895
8,3,0,1,0
8,4,0,1,0
9,1,0,0.681,0.319
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.018,0.982
10,2,0,0.8055,0.1945
10,3,0,0.998,0.002
10,4,0,1,0
