y,fzone,punt,kick,gofor
1,1,0.8835,0,0.1165
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.792,0,0.208
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.93,0,0.07
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.6945,0,0.3055
4,2,0.999,0,0.001
4,3,1,0,0
4,4,1,0,0
5,1,0.1005,0,0.8995
5,2,0.955,0,0.045
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0135,0.9865
6,2,0.1375,0.0365,0.826
6,3,0.9445,0.0525,0.003
6,4,0.9475,0.0525,0
7,1,0,0.852,0.148
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.872,0.128
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9975,0.0025
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.693,0.307
10,2,0,0.999,0.001
10,3,0,1,0
10,4,0,1,0
