y,fzone,punt,kick,gofor
1,1,0.5205,0,0.4795
1,2,0.997,0,0.003
1,3,1,0,0
1,4,1,0,0
2,1,0.3505,0,0.6495
2,2,0.9925,0,0.0075
2,3,1,0,0
2,4,1,0,0
3,1,0.6495,0,0.3505
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.3185,0,0.6815
4,2,0.9945,0,0.0055
4,3,1,0,0
4,4,1,0,0
5,1,0.0135,0,0.9865
5,2,0.776,0,0.224
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0.0185,0.0295,0.952
6,3,0.917,0.053,0.03
6,4,0.947,0.053,0
7,1,0,0.6365,0.3635
7,2,0,0.999,0.001
7,3,0,1,0
7,4,0,1,0
8,1,0,0.639,0.361
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.983,0.017
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.5235,0.4765
10,2,0,0.9975,0.0025
10,3,0,1,0
10,4,0,1,0
