y,fzone,punt,kick,gofor
1,1,0.9935,0,0.0065
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.9435,0,0.0565
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.978,0,0.022
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.7805,0,0.2195
4,2,0.9995,0,0.0005
4,3,1,0,0
4,4,1,0,0
5,1,0.2815,0,0.7185
5,2,0.9875,0,0.0125
5,3,0.998,0,0.002
5,4,1,0,0
6,1,0.0055,0.014,0.9805
6,2,0.582,0.029,0.389
6,3,0.965,0.032,0.003
6,4,0.9665,0.032,0.0015
7,1,0,0.916,0.084
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.9645,0.0355
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.9725,0.0275
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
