y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0.001,0,0.999
1,4,0.035,0,0.965
2,1,0,0,1
2,2,0,0,1
2,3,0.0005,0,0.9995
2,4,0.102,0,0.898
3,1,0,0,1
3,2,0,0,1
3,3,0,0,1
3,4,0.0635,0,0.9365
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0,0,1
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0,0,1
6,1,0,0.0005,0.9995
6,2,0,0.001,0.999
6,3,0,0.0135,0.9865
6,4,0,0.0475,0.9525
7,1,0,0,1
7,2,0,0,1
7,3,0,0.0155,0.9845
7,4,0,0.1805,0.8195
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0.0025,0.9975
9,1,0,0,1
9,2,0,0,1
9,3,0,0.014,0.986
9,4,0,0.2325,0.7675
10,1,0,0,1
10,2,0,0,1
10,3,0,0.0005,0.9995
10,4,0,0.025,0.975
