y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.1045,0,0.8955
1,3,0.9375,0,0.0625
1,4,0.9935,0,0.0065
2,1,0,0,1
2,2,0.082,0,0.918
2,3,0.9655,0,0.0345
2,4,0.9975,0,0.0025
3,1,0,0,1
3,2,0.179,0,0.821
3,3,0.9805,0,0.0195
3,4,1,0,0
4,1,0,0,1
4,2,0.0025,0,0.9975
4,3,0.588,0,0.412
4,4,0.99,0,0.01
5,1,0,0,1
5,2,0,0,1
5,3,0.0085,0,0.9915
5,4,0.6825,0,0.3175
6,1,0,0.007,0.993
6,2,0,0.0255,0.9745
6,3,0,0.079,0.921
6,4,0.028,0.207,0.765
7,1,0,0.0095,0.9905
7,2,0,0.5225,0.4775
7,3,0,0.977,0.023
7,4,0,0.998,0.002
8,1,0,0,1
8,2,0,0.003,0.997
8,3,0,0.817,0.183
8,4,0,0.9835,0.0165
9,1,0,0.001,0.999
9,2,0,0.422,0.578
9,3,0,0.969,0.031
9,4,0,0.9945,0.0055
10,1,0,0,1
10,2,0,0.001,0.999
10,3,0,0.494,0.506
10,4,0,0.9125,0.0875
