y,fzone,punt,kick,gofor
1,1,0.231,0,0.769
1,2,0.972,0,0.028
1,3,1,0,0
1,4,1,0,0
2,1,0.17,0,0.83
2,2,0.971,0,0.029
2,3,1,0,0
2,4,1,0,0
3,1,0.4165,0,0.5835
3,2,0.9955,0,0.0045
3,3,1,0,0
3,4,1,0,0
4,1,0.0695,0,0.9305
4,2,0.9495,0,0.0505
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.1895,0,0.8105
5,3,0.997,0,0.003
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.0295,0.9705
6,3,0.4225,0.0825,0.495
6,4,0.9,0.097,0.003
7,1,0,0.462,0.538
7,2,0,0.9955,0.0045
7,3,0,1,0
7,4,0,1,0
8,1,0,0.213,0.787
8,2,0,0.991,0.009
8,3,0,1,0
8,4,0,1,0
9,1,0,0.8715,0.1285
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.061,0.939
10,2,0,0.9305,0.0695
10,3,0,0.9995,0.0005
10,4,0,1,0
