y,fzone,punt,kick,gofor
1,1,0.113,0,0.887
1,2,0.929,0,0.071
1,3,1,0,0
1,4,1,0,0
2,1,0.0545,0,0.9455
2,2,0.891,0,0.109
2,3,1,0,0
2,4,1,0,0
3,1,0.1785,0,0.8215
3,2,0.978,0,0.022
3,3,1,0,0
3,4,1,0,0
4,1,0.0245,0,0.9755
4,2,0.836,0,0.164
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.1165,0,0.8835
5,3,0.9935,0,0.0065
5,4,1,0,0
6,1,0,0.009,0.991
6,2,0,0.0245,0.9755
6,3,0.4025,0.076,0.5215
6,4,0.906,0.0905,0.0035
7,1,0,0.368,0.632
7,2,0,0.9925,0.0075
7,3,0,1,0
7,4,0,1,0
8,1,0,0.211,0.789
8,2,0,0.992,0.008
8,3,0,1,0
8,4,0,1,0
9,1,0,0.883,0.117
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.1215,0.8785
10,2,0,0.967,0.033
10,3,0,0.9995,0.0005
10,4,0,1,0
