y,fzone,punt,kick,gofor
1,1,0.63,0,0.37
1,2,0.9985,0,0.0015
1,3,1,0,0
1,4,1,0,0
2,1,0.477,0,0.523
2,2,0.9975,0,0.0025
2,3,1,0,0
2,4,1,0,0
3,1,0.7535,0,0.2465
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.3535,0,0.6465
4,2,0.9945,0,0.0055
4,3,1,0,0
4,4,1,0,0
5,1,0.01,0,0.99
5,2,0.7055,0,0.2945
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0125,0.9875
6,2,0.005,0.0345,0.9605
6,3,0.846,0.0665,0.0875
6,4,0.933,0.067,0
7,1,0,0.7385,0.2615
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.665,0.335
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.987,0.013
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.3945,0.6055
10,2,0,0.996,0.004
10,3,0,1,0
10,4,0,1,0
