y,fzone,punt,kick,gofor
1,1,0.0405,0,0.9595
1,2,0.7965,0,0.2035
1,3,1,0,0
1,4,1,0,0
2,1,0.024,0,0.976
2,2,0.7835,0,0.2165
2,3,1,0,0
2,4,1,0,0
3,1,0.098,0,0.902
3,2,0.9505,0,0.0495
3,3,1,0,0
3,4,1,0,0
4,1,0.0015,0,0.9985
4,2,0.5315,0,0.4685
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.0005,0,0.9995
5,3,0.846,0,0.154
5,4,0.9995,0,0.0005
6,1,0,0.0095,0.9905
6,2,0,0.0295,0.9705
6,3,0.0205,0.095,0.8845
6,4,0.746,0.157,0.097
7,1,0,0.293,0.707
7,2,0,0.9845,0.0155
7,3,0,1,0
7,4,0,1,0
8,1,0,0.032,0.968
8,2,0,0.9145,0.0855
8,3,0,1,0
8,4,0,1,0
9,1,0,0.5395,0.4605
9,2,0,0.999,0.001
9,3,0,1,0
9,4,0,1,0
10,1,0,0.002,0.998
10,2,0,0.632,0.368
10,3,0,0.993,0.007
10,4,0,1,0
