y,fzone,punt,kick,gofor
1,1,0.3365,0,0.6635
1,2,0.981,0,0.019
1,3,1,0,0
1,4,1,0,0
2,1,0.174,0,0.826
2,2,0.962,0,0.038
2,3,1,0,0
2,4,1,0,0
3,1,0.3655,0,0.6345
3,2,0.9935,0,0.0065
3,3,1,0,0
3,4,1,0,0
4,1,0.069,0,0.931
4,2,0.9335,0,0.0665
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.2935,0,0.7065
5,3,0.998,0,0.002
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.028,0.972
6,3,0.608,0.075,0.317
6,4,0.917,0.0815,0.0015
7,1,0,0.5295,0.4705
7,2,0,0.996,0.004
7,3,0,1,0
7,4,0,1,0
8,1,0,0.3715,0.6285
8,2,0,0.9955,0.0045
8,3,0,1,0
8,4,0,1,0
9,1,0,0.936,0.064
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.151,0.849
10,2,0,0.976,0.024
10,3,0,0.9995,0.0005
10,4,0,1,0
