y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.02,0,0.98
1,3,0.422,0,0.578
1,4,0.939,0,0.061
2,1,0,0,1
2,2,0.034,0,0.966
2,3,0.8155,0,0.1845
2,4,0.9995,0,0.0005
3,1,0,0,1
3,2,0.0025,0,0.9975
3,3,0.749,0,0.251
3,4,0.999,0,0.001
4,1,0,0,1
4,2,0,0,1
4,3,0.005,0,0.995
4,4,0.6035,0,0.3965
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.025,0,0.975
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0,0.0665,0.9335
6,4,0,0.177,0.823
7,1,0,0.004,0.996
7,2,0,0.076,0.924
7,3,0,0.5045,0.4955
7,4,0,0.914,0.086
8,1,0,0,1
8,2,0,0,1
8,3,0,0.029,0.971
8,4,0,0.423,0.577
9,1,0,0,1
9,2,0,0.0025,0.9975
9,3,0,0.326,0.674
9,4,0,0.792,0.208
10,1,0,0,1
10,2,0,0,1
10,3,0,0.0235,0.9765
10,4,0,0.3105,0.6895
