y,fzone,punt,kick,gofor
1,1,0.119,0,0.881
1,2,0.916,0,0.084
1,3,1,0,0
1,4,1,0,0
2,1,0.0715,0,0.9285
2,2,0.9015,0,0.0985
2,3,1,0,0
2,4,1,0,0
3,1,0.208,0,0.792
3,2,0.978,0,0.022
3,3,1,0,0
3,4,1,0,0
4,1,0.015,0,0.985
4,2,0.7725,0,0.2275
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.0325,0,0.9675
5,3,0.9665,0,0.0335
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0,0.028,0.972
6,3,0.15,0.0915,0.7585
6,4,0.8605,0.1235,0.016
7,1,0,0.409,0.591
7,2,0,0.9935,0.0065
7,3,0,1,0
7,4,0,1,0
8,1,0,0.1235,0.8765
8,2,0,0.979,0.021
8,3,0,1,0
8,4,0,1,0
9,1,0,0.7725,0.2275
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0185,0.9815
10,2,0,0.847,0.153
10,3,0,0.999,0.001
10,4,0,1,0
