y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.2545,0,0.7455
1,3,0.9915,0,0.0085
1,4,1,0,0
2,1,0.0005,0,0.9995
2,2,0.2285,0,0.7715
2,3,0.9975,0,0.0025
2,4,1,0,0
3,1,0.002,0,0.998
3,2,0.4545,0,0.5455
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.0025,0,0.9975
4,3,0.923,0,0.077
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.0545,0,0.9455
5,4,0.93,0,0.07
6,1,0,0.008,0.992
6,2,0,0.0255,0.9745
6,3,0,0.0845,0.9155
6,4,0.1205,0.212,0.6675
7,1,0,0.0255,0.9745
7,2,0,0.801,0.199
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.0525,0.9475
8,3,0,0.99,0.01
8,4,0,1,0
9,1,0,0.012,0.988
9,2,0,0.813,0.187
9,3,0,0.997,0.003
9,4,0,1,0
10,1,0,0,1
10,2,0,0.0245,0.9755
10,3,0,0.7745,0.2255
10,4,0,0.975,0.025
