y,fzone,punt,kick,gofor
1,1,1,0,0
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,1,0,0
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,1,0,0
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.9925,0,0.0075
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.909,0,0.091
5,2,0.9985,0,0.0015
5,3,1,0,0
5,4,1,0,0
6,1,0.824,0.0025,0.1735
6,2,0.996,0.0025,0.0015
6,3,0.9975,0.0025,0
6,4,0.9975,0.0025,0
7,1,0.01,0,0.99
7,2,0.33,0.02,0.65
7,3,0.7585,0.223,0.0185
7,4,0.767,0.233,0
8,1,0,0,1
8,2,0,0,1
8,3,0,0.07,0.93
8,4,0,0.745,0.255
9,1,0,0,1
9,2,0,0.014,0.986
9,3,0,0.3895,0.6105
9,4,0,0.786,0.214
10,1,0,0.0005,0.9995
10,2,0,0.009,0.991
10,3,0,0.1135,0.8865
10,4,0,0.299,0.701
