y,fzone,punt,kick,gofor
1,1,0.354,0,0.646
1,2,0.989,0,0.011
1,3,1,0,0
1,4,1,0,0
2,1,0.206,0,0.794
2,2,0.976,0,0.024
2,3,1,0,0
2,4,1,0,0
3,1,0.461,0,0.539
3,2,0.997,0,0.003
3,3,1,0,0
3,4,1,0,0
4,1,0.164,0,0.836
4,2,0.9795,0,0.0205
4,3,1,0,0
4,4,1,0,0
5,1,0.0025,0,0.9975
5,2,0.5625,0,0.4375
5,3,0.9995,0,0.0005
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0.003,0.027,0.97
6,3,0.8315,0.056,0.1125
6,4,0.943,0.057,0
7,1,0,0.524,0.476
7,2,0,0.996,0.004
7,3,0,1,0
7,4,0,1,0
8,1,0,0.463,0.537
8,2,0,0.999,0.001
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9595,0.0405
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.3595,0.6405
10,2,0,0.989,0.011
10,3,0,0.9995,0.0005
10,4,0,1,0
