y,fzone,punt,kick,gofor
1,1,0.3825,0,0.6175
1,2,0.991,0,0.009
1,3,1,0,0
1,4,1,0,0
2,1,0.2715,0,0.7285
2,2,0.9865,0,0.0135
2,3,1,0,0
2,4,1,0,0
3,1,0.554,0,0.446
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.1485,0,0.8515
4,2,0.98,0,0.02
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.392,0,0.608
5,3,0.999,0,0.001
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0,0.0315,0.9685
6,3,0.6235,0.081,0.2955
6,4,0.911,0.0875,0.0015
7,1,0,0.5605,0.4395
7,2,0,0.9975,0.0025
7,3,0,1,0
7,4,0,1,0
8,1,0,0.35,0.65
8,2,0,0.997,0.003
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9285,0.0715
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.124,0.876
10,2,0,0.9715,0.0285
10,3,0,0.9995,0.0005
10,4,0,1,0
