y,fzone,punt,kick,gofor
1,1,0.056,0,0.944
1,2,0.8435,0,0.1565
1,3,1,0,0
1,4,1,0,0
2,1,0.032,0,0.968
2,2,0.836,0,0.164
2,3,1,0,0
2,4,1,0,0
3,1,0.1225,0,0.8775
3,2,0.966,0,0.034
3,3,1,0,0
3,4,1,0,0
4,1,0.003,0,0.997
4,2,0.6135,0,0.3865
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.003,0,0.997
5,3,0.9075,0,0.0925
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.0265,0.9735
6,3,0.0435,0.089,0.8675
6,4,0.7945,0.1415,0.064
7,1,0,0.2585,0.7415
7,2,0,0.9805,0.0195
7,3,0,1,0
7,4,0,1,0
8,1,0,0.028,0.972
8,2,0,0.896,0.104
8,3,0,1,0
8,4,0,1,0
9,1,0,0.523,0.477
9,2,0,0.9985,0.0015
9,3,0,1,0
9,4,0,1,0
10,1,0,0.002,0.998
10,2,0,0.619,0.381
10,3,0,0.991,0.009
10,4,0,1,0
