y,fzone,punt,kick,gofor
1,1,0.9675,0,0.0325
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.9245,0,0.0755
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.99,0,0.01
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.8905,0,0.1095
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.353,0,0.647
5,2,0.996,0,0.004
5,3,1,0,0
5,4,1,0,0
6,1,0.0015,0.0135,0.985
6,2,0.5495,0.0295,0.421
6,3,0.9675,0.032,0.0005
6,4,0.968,0.032,0
7,1,0,0.8815,0.1185
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.9215,0.0785
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9995,0.0005
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.8185,0.1815
10,2,0,0.9995,0.0005
10,3,0,1,0
10,4,0,1,0
