y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.194,0,0.806
1,3,0.992,0,0.008
1,4,1,0,0
2,1,0,0,1
2,2,0.2455,0,0.7545
2,3,0.998,0,0.002
2,4,1,0,0
3,1,0.0055,0,0.9945
3,2,0.6805,0,0.3195
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.1465,0,0.8535
4,3,0.9975,0,0.0025
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.569,0,0.431
5,4,0.997,0,0.003
6,1,0,0.0065,0.9935
6,2,0,0.016,0.984
6,3,0.0025,0.0575,0.94
6,4,0.6105,0.1295,0.26
7,1,0,0.0095,0.9905
7,2,0,0.633,0.367
7,3,0,0.9995,0.0005
7,4,0,1,0
8,1,0,0,1
8,2,0,0.1855,0.8145
8,3,0,0.997,0.003
8,4,0,1,0
9,1,0,0.105,0.895
9,2,0,0.965,0.035
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.234,0.766
10,3,0,0.9555,0.0445
10,4,0,0.9965,0.0035
