y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0.0065,0,0.9935
1,4,0.134,0,0.866
2,1,0,0,1
2,2,0,0,1
2,3,0.0115,0,0.9885
2,4,0.4575,0,0.5425
3,1,0,0,1
3,2,0,0,1
3,3,0.0025,0,0.9975
3,4,0.4715,0,0.5285
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0.028,0,0.972
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.0005,0,0.9995
6,1,0,0.2385,0.7615
6,2,0,0.349,0.651
6,3,0,0.499,0.501
6,4,0,0.6335,0.3665
7,1,0,0.958,0.042
7,2,0,0.988,0.012
7,3,0,0.999,0.001
7,4,0,1,0
8,1,0,0.679,0.321
8,2,0,0.872,0.128
8,3,0,0.9695,0.0305
8,4,0,0.995,0.005
9,1,0,0.3565,0.6435
9,2,0,0.8235,0.1765
9,3,0,0.98,0.02
9,4,0,0.998,0.002
10,1,0,0,1
10,2,0,0.0155,0.9845
10,3,0,0.496,0.504
10,4,0,0.8855,0.1145
