y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.3085,0,0.6915
1,3,0.9945,0,0.0055
1,4,1,0,0
2,1,0.0005,0,0.9995
2,2,0.2425,0,0.7575
2,3,0.9965,0,0.0035
2,4,1,0,0
3,1,0.002,0,0.998
3,2,0.481,0,0.519
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.017,0,0.983
4,3,0.9635,0,0.0365
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.1745,0,0.8255
5,4,0.9795,0,0.0205
6,1,0,0.0095,0.9905
6,2,0,0.0255,0.9745
6,3,0,0.086,0.914
6,4,0.269,0.207,0.524
7,1,0,0.079,0.921
7,2,0,0.899,0.101
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.34,0.66
8,3,0,0.9985,0.0015
8,4,0,1,0
9,1,0,0.084,0.916
9,2,0,0.949,0.051
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.119,0.881
10,3,0,0.913,0.087
10,4,0,0.9905,0.0095
