y,fzone,punt,kick,gofor
1,1,0.8455,0,0.1545
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.81,0,0.19
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9635,0,0.0365
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.8875,0,0.1125
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.4285,0,0.5715
5,2,0.997,0,0.003
5,3,1,0,0
5,4,1,0,0
6,1,0.01,0.0095,0.9805
6,2,0.708,0.026,0.266
6,3,0.9735,0.0265,0
6,4,0.9735,0.0265,0
7,1,0,0.7255,0.2745
7,2,0,0.999,0.001
7,3,0,1,0
7,4,0,1,0
8,1,0,0.792,0.208
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.991,0.009
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.682,0.318
10,2,0,0.9995,0.0005
10,3,0,1,0
10,4,0,1,0
