y,fzone,punt,kick,gofor
1,1,0.1485,0,0.8515
1,2,0.953,0,0.047
1,3,1,0,0
1,4,1,0,0
2,1,0.9615,0,0.0385
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,1,0,0
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.9955,0,0.0045
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.0195,0,0.9805
5,2,0.898,0,0.102
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0175,0.9825
6,2,0,0.045,0.955
6,3,0.106,0.133,0.761
6,4,0.8195,0.166,0.0145
7,1,0,0.6325,0.3675
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0725,0.9275
8,2,0,0.969,0.031
8,3,0,1,0
8,4,0,1,0
9,1,0,0.692,0.308
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.1315,0.8685
10,2,0,0.9785,0.0215
10,3,0,1,0
10,4,0,1,0
