y,fzone,punt,kick,gofor
1,1,0.0265,0,0.9735
1,2,0.3375,0,0.6625
1,3,0.875,0,0.125
1,4,0.9805,0,0.0195
2,1,0,0,1
2,2,0.0015,0,0.9985
2,3,0.377,0,0.623
2,4,0.915,0,0.085
3,1,0.0015,0,0.9985
3,2,0.0015,0,0.9985
3,3,0.3855,0,0.6145
3,4,0.9735,0,0.0265
4,1,0.0035,0,0.9965
4,2,0.004,0,0.996
4,3,0.006,0,0.994
4,4,0.6535,0,0.3465
5,1,0.0015,0,0.9985
5,2,0.003,0,0.997
5,3,0.0035,0,0.9965
5,4,0.1535,0,0.8465
6,1,0,0.0085,0.9915
6,2,0,0.0265,0.9735
6,3,0.002,0.083,0.915
6,4,0.006,0.2105,0.7835
7,1,0,0.0135,0.9865
7,2,0,0.3415,0.6585
7,3,0,0.9695,0.0305
7,4,0,0.975,0.025
8,1,0,0.0095,0.9905
8,2,0,0.013,0.987
8,3,0,0.486,0.514
8,4,0,0.974,0.026
9,1,0,0.0125,0.9875
9,2,0,0.1915,0.8085
9,3,0,0.912,0.088
9,4,0,0.9695,0.0305
10,1,0,0.004,0.996
10,2,0,0.012,0.988
10,3,0,0.316,0.684
10,4,0,0.842,0.158
