y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.003,0,0.997
1,3,0.7705,0,0.2295
1,4,0.997,0,0.003
2,1,0,0,1
2,2,0.003,0,0.997
2,3,0.8685,0,0.1315
2,4,0.999,0,0.001
3,1,0,0,1
3,2,0,0,1
3,3,0.669,0,0.331
3,4,0.999,0,0.001
4,1,0,0,1
4,2,0,0,1
4,3,0.0025,0,0.9975
4,4,0.646,0,0.354
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.0085,0,0.9915
6,1,0,0.0005,0.9995
6,2,0,0.005,0.995
6,3,0,0.018,0.982
6,4,0,0.072,0.928
7,1,0,0,1
7,2,0,0.0005,0.9995
7,3,0,0.293,0.707
7,4,0,0.9745,0.0255
8,1,0,0,1
8,2,0,0,1
8,3,0,0.0575,0.9425
8,4,0,0.9045,0.0955
9,1,0,0,1
9,2,0,0.172,0.828
9,3,0,0.912,0.088
9,4,0,0.9865,0.0135
10,1,0,0,1
10,2,0,0.001,0.999
10,3,0,0.466,0.534
10,4,0,0.9075,0.0925
