y,fzone,punt,kick,gofor
1,1,0.9735,0,0.0265
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.934,0,0.066
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.99,0,0.01
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.8965,0,0.1035
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.382,0,0.618
5,2,0.994,0,0.006
5,3,1,0,0
5,4,1,0,0
6,1,0.003,0.014,0.983
6,2,0.5805,0.029,0.3905
6,3,0.9665,0.032,0.0015
6,4,0.9675,0.032,0.0005
7,1,0,0.895,0.105
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.9355,0.0645
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9995,0.0005
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.8625,0.1375
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
