y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.004,0,0.996
1,3,0.73,0,0.27
1,4,0.998,0,0.002
2,1,0,0,1
2,2,0.0225,0,0.9775
2,3,0.955,0,0.045
2,4,1,0,0
3,1,0,0,1
3,2,0.0105,0,0.9895
3,3,0.9635,0,0.0365
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.1315,0,0.8685
4,4,0.9755,0,0.0245
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.208,0,0.792
6,1,0,0.006,0.994
6,2,0,0.011,0.989
6,3,0,0.0425,0.9575
6,4,0.0015,0.1405,0.858
7,1,0,0,1
7,2,0,0.0535,0.9465
7,3,0,0.931,0.069
7,4,0,0.9995,0.0005
8,1,0,0,1
8,2,0,0,1
8,3,0,0.5135,0.4865
8,4,0,0.996,0.004
9,1,0,0.0005,0.9995
9,2,0,0.4255,0.5745
9,3,0,0.9695,0.0305
9,4,0,0.9965,0.0035
10,1,0,0,1
10,2,0,0.001,0.999
10,3,0,0.5525,0.4475
10,4,0,0.9335,0.0665
