y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.045,0,0.955
1,3,0.76,0,0.24
1,4,0.9955,0,0.0045
2,1,0.0005,0,0.9995
2,2,0.127,0,0.873
2,3,0.983,0,0.017
2,4,1,0,0
3,1,0,0,1
3,2,0.032,0,0.968
3,3,0.9775,0,0.0225
3,4,0.9995,0,0.0005
4,1,0,0,1
4,2,0,0,1
4,3,0.0575,0,0.9425
4,4,0.9085,0,0.0915
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.1025,0,0.8975
6,1,0,0.068,0.932
6,2,0,0.1245,0.8755
6,3,0,0.258,0.742
6,4,0,0.434,0.566
7,1,0,0.7685,0.2315
7,2,0,0.9345,0.0655
7,3,0,0.994,0.006
7,4,0,0.9995,0.0005
8,1,0,0.285,0.715
8,2,0,0.6415,0.3585
8,3,0,0.932,0.068
8,4,0,0.9925,0.0075
9,1,0,0.202,0.798
9,2,0,0.768,0.232
9,3,0,0.975,0.025
9,4,0,0.996,0.004
10,1,0,0,1
10,2,0,0.055,0.945
10,3,0,0.6685,0.3315
10,4,0,0.931,0.069
