y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.004,0,0.996
1,3,0.2325,0,0.7675
1,4,0.838,0,0.162
2,1,0,0,1
2,2,0.0065,0,0.9935
2,3,0.6045,0,0.3955
2,4,0.9965,0,0.0035
3,1,0,0,1
3,2,0.0005,0,0.9995
3,3,0.4915,0,0.5085
3,4,0.9945,0,0.0055
4,1,0,0,1
4,2,0,0,1
4,3,0.0015,0,0.9985
4,4,0.434,0,0.566
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.015,0,0.985
6,1,0,0,1
6,2,0,0.0005,0.9995
6,3,0,0.003,0.997
6,4,0,0.009,0.991
7,1,0,0,1
7,2,0,0,1
7,3,0,0,1
7,4,0,0.0035,0.9965
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0,1
9,1,0,0,1
9,2,0,0,1
9,3,0,0.0025,0.9975
9,4,0,0.096,0.904
10,1,0,0,1
10,2,0,0,1
10,3,0,0,1
10,4,0,0.0095,0.9905
