y,fzone,punt,kick,gofor
1,1,0.569,0,0.431
1,2,0.998,0,0.002
1,3,1,0,0
1,4,1,0,0
2,1,0.434,0,0.566
2,2,0.9965,0,0.0035
2,3,1,0,0
2,4,1,0,0
3,1,0.7315,0,0.2685
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.3165,0,0.6835
4,2,0.9945,0,0.0055
4,3,1,0,0
4,4,1,0,0
5,1,0.0055,0,0.9945
5,2,0.671,0,0.329
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0105,0.9895
6,2,0.003,0.033,0.964
6,3,0.824,0.0665,0.1095
6,4,0.9325,0.0675,0
7,1,0,0.666,0.334
7,2,0,0.999,0.001
7,3,0,1,0
7,4,0,1,0
8,1,0,0.5255,0.4745
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.967,0.033
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.248,0.752
10,2,0,0.9895,0.0105
10,3,0,1,0
10,4,0,1,0
