y,fzone,punt,kick,gofor
1,1,0.0705,0.0925,0.837
1,2,0.095,0.0925,0.8125
1,3,0.134,0.0925,0.7735
1,4,0.166,0.0925,0.7415
2,1,0.102,0.152,0.746
2,2,0.128,0.152,0.72
2,3,0.1645,0.152,0.6835
2,4,0.206,0.152,0.642
3,1,0.128,0.124,0.748
3,2,0.1695,0.124,0.7065
3,3,0.2075,0.124,0.6685
3,4,0.249,0.124,0.627
4,1,0.1455,0.043,0.8115
4,2,0.2,0.043,0.757
4,3,0.2565,0.043,0.7005
4,4,0.314,0.043,0.643
5,1,0.147,0.024,0.829
5,2,0.1955,0.024,0.7805
5,3,0.256,0.024,0.72
5,4,0.3105,0.024,0.6655
6,1,0.1395,0.219,0.6415
6,2,0.179,0.2485,0.5725
6,3,0.232,0.2915,0.4765
6,4,0.2735,0.3445,0.382
7,1,0.0515,0.663,0.2855
7,2,0.064,0.73,0.206
7,3,0.076,0.7735,0.1505
7,4,0.081,0.797,0.122
8,1,0,0.711,0.289
8,2,0,0.767,0.233
8,3,0,0.8375,0.1625
8,4,0,0.875,0.125
9,1,0,0.767,0.233
9,2,0,0.819,0.181
9,3,0,0.8555,0.1445
9,4,0,0.8745,0.1255
10,1,0,0.429,0.571
10,2,0,0.619,0.381
10,3,0,0.7665,0.2335
10,4,0,0.835,0.165
