y,fzone,punt,kick,gofor
1,1,0.9925,0,0.0075
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.98,0,0.02
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9975,0,0.0025
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.967,0,0.033
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.6195,0,0.3805
5,2,1,0,0
5,3,1,0,0
5,4,1,0,0
6,1,0.0215,0.014,0.9645
6,2,0.8175,0.027,0.1555
6,3,0.973,0.027,0
6,4,0.973,0.027,0
7,1,0,0.9355,0.0645
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.9675,0.0325
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9995,0.0005
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.942,0.058
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
