y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.003,0,0.997
1,3,0.6235,0,0.3765
1,4,0.9945,0,0.0055
2,1,0,0,1
2,2,0.015,0,0.985
2,3,0.9115,0,0.0885
2,4,1,0,0
3,1,0,0,1
3,2,0.0065,0,0.9935
3,3,0.91,0,0.09
3,4,0.9995,0,0.0005
4,1,0,0,1
4,2,0,0,1
4,3,0.067,0,0.933
4,4,0.938,0,0.062
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.162,0,0.838
6,1,0,0.074,0.926
6,2,0,0.1385,0.8615
6,3,0,0.289,0.711
6,4,0,0.465,0.535
7,1,0,0.988,0.012
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.8385,0.1615
8,2,0,0.996,0.004
8,3,0,1,0
8,4,0,1,0
9,1,0,0.884,0.116
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.033,0.967
10,2,0,0.721,0.279
10,3,0,0.9905,0.0095
10,4,0,0.9995,0.0005
