y,fzone,punt,kick,gofor
1,1,0.0585,0,0.9415
1,2,0.8505,0,0.1495
1,3,1,0,0
1,4,1,0,0
2,1,0.037,0,0.963
2,2,0.8495,0,0.1505
2,3,1,0,0
2,4,1,0,0
3,1,0.1345,0,0.8655
3,2,0.974,0,0.026
3,3,1,0,0
3,4,1,0,0
4,1,0.005,0,0.995
4,2,0.6675,0,0.3325
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.005,0,0.995
5,3,0.93,0,0.07
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.029,0.971
6,3,0.0635,0.092,0.8445
6,4,0.8225,0.136,0.0415
7,1,0,0.315,0.685
7,2,0,0.986,0.014
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0485,0.9515
8,2,0,0.9375,0.0625
8,3,0,1,0
8,4,0,1,0
9,1,0,0.6395,0.3605
9,2,0,0.999,0.001
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0055,0.9945
10,2,0,0.728,0.272
10,3,0,0.9965,0.0035
10,4,0,1,0
