y,fzone,punt,kick,gofor
1,1,0.0025,0,0.9975
1,2,0.5245,0,0.4755
1,3,0.999,0,0.001
1,4,1,0,0
2,1,0.002,0,0.998
2,2,0.4895,0,0.5105
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.011,0,0.989
3,2,0.7705,0,0.2295
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.1035,0,0.8965
4,3,0.995,0,0.005
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.382,0,0.618
5,4,0.995,0,0.005
6,1,0,0.0085,0.9915
6,2,0,0.0255,0.9745
6,3,0.0005,0.0865,0.913
6,4,0.407,0.1935,0.3995
7,1,0,0.096,0.904
7,2,0,0.925,0.075
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0005,0.9995
8,2,0,0.464,0.536
8,3,0,0.9995,0.0005
8,4,0,1,0
9,1,0,0.141,0.859
9,2,0,0.978,0.022
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.1955,0.8045
10,3,0,0.944,0.056
10,4,0,0.9965,0.0035
