y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.011,0,0.989
1,3,0.8115,0,0.1885
1,4,0.998,0,0.002
2,1,0,0,1
2,2,0.0155,0,0.9845
2,3,0.9215,0,0.0785
2,4,0.9995,0,0.0005
3,1,0,0,1
3,2,0.0605,0,0.9395
3,3,0.988,0,0.012
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.3485,0,0.6515
4,4,0.994,0,0.006
5,1,0,0,1
5,2,0,0,1
5,3,0.002,0,0.998
5,4,0.5405,0,0.4595
6,1,0,0.008,0.992
6,2,0,0.0215,0.9785
6,3,0,0.0675,0.9325
6,4,0.014,0.19,0.796
7,1,0,0.0175,0.9825
7,2,0,0.5935,0.4065
7,3,0,0.997,0.003
7,4,0,1,0
8,1,0,0,1
8,2,0,0.037,0.963
8,3,0,0.942,0.058
8,4,0,1,0
9,1,0,0.011,0.989
9,2,0,0.734,0.266
9,3,0,0.989,0.011
9,4,0,0.9995,0.0005
10,1,0,0,1
10,2,0,0.0075,0.9925
10,3,0,0.675,0.325
10,4,0,0.9575,0.0425
