y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.194,0,0.806
1,3,0.9885,0,0.0115
1,4,1,0,0
2,1,0,0,1
2,2,0.1585,0,0.8415
2,3,0.9925,0,0.0075
2,4,1,0,0
3,1,0.0015,0,0.9985
3,2,0.397,0,0.603
3,3,0.998,0,0.002
3,4,1,0,0
4,1,0,0,1
4,2,0.026,0,0.974
4,3,0.9705,0,0.0295
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.248,0,0.752
5,4,0.989,0,0.011
6,1,0,0.0075,0.9925
6,2,0,0.021,0.979
6,3,0,0.067,0.933
6,4,0.3975,0.1655,0.437
7,1,0,0.0325,0.9675
7,2,0,0.8345,0.1655
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.421,0.579
8,3,0,0.9995,0.0005
8,4,0,1,0
9,1,0,0.187,0.813
9,2,0,0.981,0.019
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.308,0.692
10,3,0,0.9695,0.0305
10,4,0,0.998,0.002
