y,fzone,punt,kick,gofor
1,1,0.816,0,0.184
1,2,0.9625,0,0.0375
1,3,0.9735,0,0.0265
1,4,0.9765,0,0.0235
2,1,0.397,0,0.603
2,2,0.889,0,0.111
2,3,0.967,0,0.033
2,4,0.9765,0,0.0235
3,1,0,0,1
3,2,0.0545,0,0.9455
3,3,0.865,0,0.135
3,4,0.9625,0,0.0375
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0,0,1
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0,0,1
6,1,0,0.5005,0.4995
6,2,0,0.584,0.416
6,3,0,0.6845,0.3155
6,4,0,0.783,0.217
7,1,0,0.975,0.025
7,2,0,0.976,0.024
7,3,0,0.9815,0.0185
7,4,0,0.989,0.011
8,1,0,0.973,0.027
8,2,0,0.9765,0.0235
8,3,0,0.9765,0.0235
8,4,0,0.9765,0.0235
9,1,0,0.119,0.881
9,2,0,0.9495,0.0505
9,3,0,0.979,0.021
9,4,0,0.984,0.016
10,1,0,0.0035,0.9965
10,2,0,0.005,0.995
10,3,0,0.4085,0.5915
10,4,0,0.8995,0.1005
