y,fzone,punt,kick,gofor
1,1,0.1185,0,0.8815
1,2,0.9325,0,0.0675
1,3,1,0,0
1,4,1,0,0
2,1,0.062,0,0.938
2,2,0.905,0,0.095
2,3,1,0,0
2,4,1,0,0
3,1,0.1965,0,0.8035
3,2,0.982,0,0.018
3,3,1,0,0
3,4,1,0,0
4,1,0.029,0,0.971
4,2,0.8655,0,0.1345
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.1385,0,0.8615
5,3,0.995,0,0.005
5,4,1,0,0
6,1,0,0.009,0.991
6,2,0,0.0255,0.9745
6,3,0.434,0.076,0.49
6,4,0.907,0.09,0.003
7,1,0,0.399,0.601
7,2,0,0.9935,0.0065
7,3,0,1,0
7,4,0,1,0
8,1,0,0.2555,0.7445
8,2,0,0.9935,0.0065
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9025,0.0975
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.1535,0.8465
10,2,0,0.9735,0.0265
10,3,0,0.9995,0.0005
10,4,0,1,0
