y,fzone,punt,kick,gofor
1,1,0.031,0,0.969
1,2,0.781,0,0.219
1,3,0.9995,0,0.0005
1,4,1,0,0
2,1,0.0345,0,0.9655
2,2,0.881,0,0.119
2,3,0.9985,0,0.0015
2,4,1,0,0
3,1,0.655,0,0.345
3,2,0.9935,0,0.0065
3,3,1,0,0
3,4,1,0,0
4,1,0.946,0,0.054
4,2,0.996,0,0.004
4,3,1,0,0
4,4,1,0,0
5,1,0.942,0,0.058
5,2,0.9965,0,0.0035
5,3,0.997,0,0.003
5,4,0.999,0,0.001
6,1,0.2475,0.0095,0.743
6,2,0.9765,0.0165,0.007
6,3,0.98,0.0165,0.0035
6,4,0.9805,0.0165,0.003
7,1,0,0.754,0.246
7,2,0,0.996,0.004
7,3,0,1,0
7,4,0,1,0
8,1,0,0.9005,0.0995
8,2,0,0.9965,0.0035
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9915,0.0085
9,2,0,0.999,0.001
9,3,0,1,0
9,4,0,1,0
10,1,0,0.901,0.099
10,2,0,0.995,0.005
10,3,0,0.9995,0.0005
10,4,0,1,0
