y,fzone,punt,kick,gofor
1,1,0.8825,0,0.1175
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.806,0,0.194
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9535,0,0.0465
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.748,0,0.252
4,2,0.9995,0,0.0005
4,3,1,0,0
4,4,1,0,0
5,1,0.128,0,0.872
5,2,0.9795,0,0.0205
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0135,0.9865
6,2,0.2005,0.0335,0.766
6,3,0.9495,0.0485,0.002
6,4,0.9515,0.0485,0
7,1,0,0.829,0.171
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.8325,0.1675
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9975,0.0025
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.659,0.341
10,2,0,0.9995,0.0005
10,3,0,1,0
10,4,0,1,0
