y,fzone,punt,kick,gofor
1,1,0.473,0,0.527
1,2,0.998,0,0.002
1,3,1,0,0
1,4,1,0,0
2,1,0.3435,0,0.6565
2,2,0.998,0,0.002
2,3,1,0,0
2,4,1,0,0
3,1,0.9465,0,0.0535
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.9285,0,0.0715
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.584,0,0.416
5,2,1,0,0
5,3,1,0,0
5,4,1,0,0
6,1,0.008,0.0095,0.9825
6,2,0.758,0.0265,0.2155
6,3,0.973,0.027,0
6,4,0.973,0.027,0
7,1,0,0.8035,0.1965
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.787,0.213
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.997,0.003
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.8165,0.1835
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
