y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.363,0,0.637
1,3,0.9975,0,0.0025
1,4,1,0,0
2,1,0.0005,0,0.9995
2,2,0.3245,0,0.6755
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.0035,0,0.9965
3,2,0.602,0,0.398
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.0185,0,0.9815
4,3,0.9745,0,0.0255
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.1485,0,0.8515
5,4,0.975,0,0.025
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0,0.0835,0.9165
6,4,0.206,0.206,0.588
7,1,0,0.045,0.955
7,2,0,0.863,0.137
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.1825,0.8175
8,3,0,0.998,0.002
8,4,0,1,0
9,1,0,0.044,0.956
9,2,0,0.917,0.083
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.0655,0.9345
10,3,0,0.878,0.122
10,4,0,0.9865,0.0135
