y,fzone,punt,kick,gofor
1,1,0.979,0,0.021
1,2,0.9835,0,0.0165
1,3,0.9875,0,0.0125
1,4,0.998,0,0.002
2,1,0.981,0,0.019
2,2,0.987,0,0.013
2,3,0.988,0,0.012
2,4,0.993,0,0.007
3,1,0.987,0,0.013
3,2,0.989,0,0.011
3,3,0.9915,0,0.0085
3,4,0.9965,0,0.0035
4,1,0.9815,0,0.0185
4,2,0.987,0,0.013
4,3,0.989,0,0.011
4,4,0.9925,0,0.0075
5,1,0.917,0,0.083
5,2,0.9905,0,0.0095
5,3,0.992,0,0.008
5,4,0.993,0,0.007
6,1,0.4395,0.002,0.5585
6,2,0.991,0.003,0.006
6,3,0.992,0.003,0.005
6,4,0.992,0.003,0.005
7,1,0.001,0,0.999
7,2,0.061,0.0695,0.8695
7,3,0.417,0.5695,0.0135
7,4,0.4205,0.5755,0.004
8,1,0,0,1
8,2,0,0,1
8,3,0,0.44,0.56
8,4,0,0.962,0.038
9,1,0,0.0015,0.9985
9,2,0,0.063,0.937
9,3,0,0.8295,0.1705
9,4,0,0.943,0.057
10,1,0,0.002,0.998
10,2,0,0.003,0.997
10,3,0,0.046,0.954
10,4,0,0.269,0.731
