y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.249,0,0.751
1,3,0.9805,0,0.0195
1,4,1,0,0
2,1,0,0,1
2,2,0.218,0,0.782
2,3,0.995,0,0.005
2,4,1,0,0
3,1,0.002,0,0.998
3,2,0.4405,0,0.5595
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.0015,0,0.9985
4,3,0.916,0,0.084
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.0495,0,0.9505
5,4,0.924,0,0.076
6,1,0,0.008,0.992
6,2,0,0.0245,0.9755
6,3,0,0.084,0.916
6,4,0.1185,0.2125,0.669
7,1,0,0.0275,0.9725
7,2,0,0.813,0.187
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.07,0.93
8,3,0,0.9925,0.0075
8,4,0,1,0
9,1,0,0.0165,0.9835
9,2,0,0.8435,0.1565
9,3,0,0.9985,0.0015
9,4,0,1,0
10,1,0,0,1
10,2,0,0.03,0.97
10,3,0,0.8055,0.1945
10,4,0,0.978,0.022
