y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.2255,0,0.7745
1,3,0.9945,0,0.0055
1,4,1,0,0
2,1,0.0005,0,0.9995
2,2,0.3135,0,0.6865
2,3,0.999,0,0.001
2,4,1,0,0
3,1,0.012,0,0.988
3,2,0.792,0,0.208
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.2355,0,0.7645
4,3,0.999,0,0.001
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.684,0,0.316
5,4,0.9995,0,0.0005
6,1,0,0.0065,0.9935
6,2,0,0.015,0.985
6,3,0.0055,0.057,0.9375
6,4,0.676,0.1225,0.2015
7,1,0,0.008,0.992
7,2,0,0.622,0.378
7,3,0,0.9995,0.0005
7,4,0,1,0
8,1,0,0,1
8,2,0,0.1785,0.8215
8,3,0,0.997,0.003
8,4,0,1,0
9,1,0,0.1105,0.8895
9,2,0,0.969,0.031
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.2665,0.7335
10,3,0,0.9605,0.0395
10,4,0,0.9975,0.0025
