y,fzone,punt,kick,gofor
1,1,0.434,0,0.566
1,2,0.994,0,0.006
1,3,1,0,0
1,4,1,0,0
2,1,0.31,0,0.69
2,2,0.9905,0,0.0095
2,3,1,0,0
2,4,1,0,0
3,1,0.603,0,0.397
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.1845,0,0.8155
4,2,0.9865,0,0.0135
4,3,1,0,0
4,4,1,0,0
5,1,0.0005,0,0.9995
5,2,0.4545,0,0.5455
5,3,0.9995,0,0.0005
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0,0.032,0.968
6,3,0.679,0.075,0.246
6,4,0.921,0.0785,0.0005
7,1,0,0.593,0.407
7,2,0,0.998,0.002
7,3,0,1,0
7,4,0,1,0
8,1,0,0.392,0.608
8,2,0,0.9985,0.0015
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9395,0.0605
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.148,0.852
10,2,0,0.979,0.021
10,3,0,0.9995,0.0005
10,4,0,1,0
