y,fzone,punt,kick,gofor
1,1,0.962,0,0.038
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.918,0,0.082
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.986,0,0.014
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.8775,0,0.1225
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.3355,0,0.6645
5,2,0.9935,0,0.0065
5,3,1,0,0
5,4,1,0,0
6,1,0.002,0.0135,0.9845
6,2,0.521,0.0295,0.4495
6,3,0.9645,0.0335,0.002
6,4,0.9665,0.0335,0
7,1,0,0.8855,0.1145
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.922,0.078
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9995,0.0005
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.83,0.17
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
