y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0235,0,0.9765
1,3,0.8945,0,0.1055
1,4,1,0,0
2,1,0,0,1
2,2,0.014,0,0.986
2,3,0.914,0,0.086
2,4,1,0,0
3,1,0,0,1
3,2,0.0365,0,0.9635
3,3,0.9795,0,0.0205
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.4905,0,0.5095
4,4,0.9965,0,0.0035
5,1,0,0,1
5,2,0,0,1
5,3,0.002,0,0.998
5,4,0.6675,0,0.3325
6,1,0,0.008,0.992
6,2,0,0.0215,0.9785
6,3,0,0.074,0.926
6,4,0.0385,0.2045,0.757
7,1,0,0.01,0.99
7,2,0,0.701,0.299
7,3,0,0.9995,0.0005
7,4,0,1,0
8,1,0,0,1
8,2,0,0.0435,0.9565
8,3,0,0.99,0.01
8,4,0,1,0
9,1,0,0.015,0.985
9,2,0,0.815,0.185
9,3,0,0.9985,0.0015
9,4,0,1,0
10,1,0,0,1
10,2,0,0.029,0.971
10,3,0,0.8115,0.1885
10,4,0,0.981,0.019
