y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.007,0,0.993
1,3,0.62,0,0.38
1,4,0.994,0,0.006
2,1,0,0,1
2,2,0.0245,0,0.9755
2,3,0.9285,0,0.0715
2,4,1,0,0
3,1,0,0,1
3,2,0.019,0,0.981
3,3,0.953,0,0.047
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.129,0,0.871
4,4,0.974,0,0.026
5,1,0,0,1
5,2,0,0,1
5,3,0.0005,0,0.9995
5,4,0.239,0,0.761
6,1,0,0.011,0.989
6,2,0,0.032,0.968
6,3,0,0.087,0.913
6,4,0.0015,0.2215,0.777
7,1,0,0.071,0.929
7,2,0,0.399,0.601
7,3,0,0.955,0.045
7,4,0,0.9985,0.0015
8,1,0,0.001,0.999
8,2,0,0.0555,0.9445
8,3,0,0.495,0.505
8,4,0,0.976,0.024
9,1,0,0.0025,0.9975
9,2,0,0.2555,0.7445
9,3,0,0.899,0.101
9,4,0,0.9855,0.0145
10,1,0,0,1
10,2,0,0.002,0.998
10,3,0,0.3515,0.6485
10,4,0,0.841,0.159
