y,fzone,punt,kick,gofor
1,1,0.0965,0,0.9035
1,2,0.91,0,0.09
1,3,1,0,0
1,4,1,0,0
2,1,0.0685,0,0.9315
2,2,0.922,0,0.078
2,3,1,0,0
2,4,1,0,0
3,1,0.2225,0,0.7775
3,2,0.9905,0,0.0095
3,3,1,0,0
3,4,1,0,0
4,1,0.0145,0,0.9855
4,2,0.8125,0,0.1875
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.0285,0,0.9715
5,3,0.9725,0,0.0275
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.0295,0.9705
6,3,0.137,0.0915,0.7715
6,4,0.859,0.1235,0.0175
7,1,0,0.372,0.628
7,2,0,0.991,0.009
7,3,0,1,0
7,4,0,1,0
8,1,0,0.089,0.911
8,2,0,0.97,0.03
8,3,0,1,0
8,4,0,1,0
9,1,0,0.7475,0.2525
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.019,0.981
10,2,0,0.8255,0.1745
10,3,0,0.9985,0.0015
10,4,0,1,0
