y,fzone,punt,kick,gofor
1,1,0.173,0,0.827
1,2,0.9465,0,0.0535
1,3,1,0,0
1,4,1,0,0
2,1,0.0925,0,0.9075
2,2,0.924,0,0.076
2,3,1,0,0
2,4,1,0,0
3,1,0.239,0,0.761
3,2,0.985,0,0.015
3,3,1,0,0
3,4,1,0,0
4,1,0.025,0,0.975
4,2,0.8255,0,0.1745
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.0815,0,0.9185
5,3,0.989,0,0.011
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.031,0.969
6,3,0.3015,0.087,0.6115
6,4,0.889,0.106,0.005
7,1,0,0.509,0.491
7,2,0,0.995,0.005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.285,0.715
8,2,0,0.993,0.007
8,3,0,1,0
8,4,0,1,0
9,1,0,0.898,0.102
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0775,0.9225
10,2,0,0.947,0.053
10,3,0,0.9995,0.0005
10,4,0,1,0
