y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0165,0,0.9835
1,3,0.7945,0,0.2055
1,4,0.994,0,0.006
2,1,0,0,1
2,2,0.076,0,0.924
2,3,0.95,0,0.05
2,4,0.9755,0,0.0245
3,1,0.0005,0,0.9995
3,2,0.0725,0,0.9275
3,3,0.9605,0,0.0395
3,4,0.986,0,0.014
4,1,0.001,0,0.999
4,2,0.003,0,0.997
4,3,0.3685,0,0.6315
4,4,0.97,0,0.03
5,1,0,0,1
5,2,0.0005,0,0.9995
5,3,0.005,0,0.995
5,4,0.5245,0,0.4755
6,1,0,0.0075,0.9925
6,2,0,0.025,0.975
6,3,0,0.0825,0.9175
6,4,0.013,0.2115,0.7755
7,1,0,0.015,0.985
7,2,0,0.497,0.503
7,3,0,0.9735,0.0265
7,4,0,0.9795,0.0205
8,1,0,0.0005,0.9995
8,2,0,0.0105,0.9895
8,3,0,0.7515,0.2485
8,4,0,0.975,0.025
9,1,0,0.0045,0.9955
9,2,0,0.334,0.666
9,3,0,0.953,0.047
9,4,0,0.9855,0.0145
10,1,0,0,1
10,2,0,0.001,0.999
10,3,0,0.428,0.572
10,4,0,0.8955,0.1045
