y,fzone,punt,kick,gofor
1,1,0.972,0,0.028
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.937,0,0.063
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9905,0,0.0095
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.9105,0,0.0895
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.397,0,0.603
5,2,0.996,0,0.004
5,3,1,0,0
5,4,1,0,0
6,1,0.002,0.014,0.984
6,2,0.5925,0.0295,0.378
6,3,0.967,0.0315,0.0015
6,4,0.9685,0.0315,0
7,1,0,0.8895,0.1105
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.9255,0.0745
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9995,0.0005
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.8285,0.1715
10,2,0,0.9995,0.0005
10,3,0,1,0
10,4,0,1,0
