y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0.0095,0,0.9905
1,4,0.1485,0,0.8515
2,1,0,0,1
2,2,0,0,1
2,3,0.011,0,0.989
2,4,0.4535,0,0.5465
3,1,0,0,1
3,2,0,0,1
3,3,0.0015,0,0.9985
3,4,0.4145,0,0.5855
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0.0135,0,0.9865
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0,0,1
6,1,0,0.038,0.962
6,2,0,0.076,0.924
6,3,0,0.1725,0.8275
6,4,0,0.323,0.677
7,1,0,0.184,0.816
7,2,0,0.465,0.535
7,3,0,0.8035,0.1965
7,4,0,0.96,0.04
8,1,0,0,1
8,2,0,0.0055,0.9945
8,3,0,0.216,0.784
8,4,0,0.647,0.353
9,1,0,0,1
9,2,0,0.0105,0.9895
9,3,0,0.4335,0.5665
9,4,0,0.83,0.17
10,1,0,0,1
10,2,0,0,1
10,3,0,0.017,0.983
10,4,0,0.283,0.717
