y,fzone,punt,kick,gofor
1,1,0.0015,0,0.9985
1,2,0.4435,0,0.5565
1,3,0.9975,0,0.0025
1,4,1,0,0
2,1,0.001,0,0.999
2,2,0.3515,0,0.6485
2,3,0.9985,0,0.0015
2,4,1,0,0
3,1,0.005,0,0.995
3,2,0.613,0,0.387
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.06,0,0.94
4,3,0.9855,0,0.0145
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.339,0,0.661
5,4,0.9935,0,0.0065
6,1,0,0.009,0.991
6,2,0,0.027,0.973
6,3,0.001,0.0885,0.9105
6,4,0.417,0.194,0.389
7,1,0,0.1455,0.8545
7,2,0,0.94,0.06
7,3,0,1,0
7,4,0,1,0
8,1,0,0.003,0.997
8,2,0,0.612,0.388
8,3,0,1,0
8,4,0,1,0
9,1,0,0.223,0.777
9,2,0,0.987,0.013
9,3,0,1,0
9,4,0,1,0
10,1,0,0,1
10,2,0,0.263,0.737
10,3,0,0.958,0.042
10,4,0,0.9975,0.0025
