y,fzone,punt,kick,gofor
1,1,0.02,0,0.98
1,2,0.7055,0,0.2945
1,3,1,0,0
1,4,1,0,0
2,1,0.011,0,0.989
2,2,0.6715,0,0.3285
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.048,0,0.952
3,2,0.8995,0,0.1005
3,3,1,0,0
3,4,1,0,0
4,1,0.0005,0,0.9995
4,2,0.343,0,0.657
4,3,0.999,0,0.001
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.6845,0,0.3155
5,4,0.9995,0,0.0005
6,1,0,0.0095,0.9905
6,2,0,0.026,0.974
6,3,0.0055,0.089,0.9055
6,4,0.6355,0.168,0.1965
7,1,0,0.1925,0.8075
7,2,0,0.971,0.029
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0065,0.9935
8,2,0,0.7705,0.2295
8,3,0,1,0
8,4,0,1,0
9,1,0,0.3575,0.6425
9,2,0,0.9965,0.0035
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0005,0.9995
10,2,0,0.4315,0.5685
10,3,0,0.9805,0.0195
10,4,0,0.9995,0.0005
